,Category,Rating,Reviews,Size,Type,Price,Content Rating,Genres,Installs
2822,0.71875,0.8500000000000001,0.005604660607801681,0.012084592145015106,0.0,0.0,0.25,0.6444444444444445,10000000
2823,0.71875,0.8500000000000001,0.0019445631874112394,0.0,0.0,0.0,0.25,0.6444444444444445,1000000
2824,0.71875,0.825,0.004040594658243782,0.0,0.0,0.0,0.25,0.6444444444444445,10000000
2825,0.71875,0.825,1.9601777854521708e-05,0.004934541792547835,1.0,0.2498124531132783,0.25,0.6444444444444445,10000
2826,0.71875,0.8999999999999999,0.0009066490500143149,0.0,1.0,0.11227806951737934,0.25,0.6444444444444445,100000
2827,0.71875,0.875,0.013920002070660534,0.023162134944612285,0.0,0.0,0.25,0.6444444444444445,10000000
2828,0.71875,0.7749999999999999,0.0011392196893087027,0.0052366565961732125,0.0,0.0,0.25,0.6444444444444445,10000000
2829,0.71875,0.825,0.014430539284780575,0.0,0.0,0.0,0.25,0.6444444444444445,10000000
2830,0.71875,0.8500000000000001,0.057734809195737494,0.0,0.0,0.0,0.25,0.6444444444444445,100000000
2831,0.71875,0.8,0.00016559047337558452,0.005941591137965761,0.0,0.0,0.25,0.6444444444444445,1000000
2832,0.71875,0.8,0.0025787920747428264,0.0,0.0,0.0,0.25,0.6444444444444445,10000000
2833,0.71875,0.7749999999999999,0.0002674528939764115,0.0051359516616314195,0.0,0.0,0.25,0.6444444444444445,1000000
2834,0.78125,0.925,0.011959868834703485,0.0,0.0,0.0,0.25,0.6888888888888889,10000000
2835,0.78125,0.825,0.0671872319721391,0.0,0.0,0.0,0.25,0.6888888888888889,100000000
2836,0.78125,0.8500000000000001,0.026465808139981287,0.023162134944612285,0.0,0.0,0.25,0.6888888888888889,10000000
2837,0.78125,0.7,0.0001832097986970921,0.0031218529707955685,0.0,0.0,0.25,0.6888888888888889,10000000
2838,0.78125,0.8500000000000001,0.00509630631894271,0.0,0.0,0.0,0.25,0.6888888888888889,10000000
2839,0.78125,0.825,0.07245741497055044,0.04934541792547835,0.0,0.0,0.25,0.6888888888888889,100000000
2840,0.78125,0.8,0.005044227959142856,0.0,0.0,0.0,0.25,0.6888888888888889,10000000
2841,0.78125,0.875,0.02404536724565641,0.0,0.0,0.0,0.25,0.6888888888888889,100000000
2842,0.78125,0.55,0.00024945489794635066,0.010070493454179253,0.0,0.0,0.25,0.6888888888888889,5000000
2843,0.78125,0.875,0.000214995863468004,0.004128902316213494,0.0,0.0,0.25,0.6888888888888889,1000000
2844,0.78125,0.8,0.001306948538450235,0.00030211480362537764,0.0,0.0,0.25,0.6888888888888889,10000000
2845,0.78125,0.8500000000000001,0.02312798176731723,0.0,0.0,0.0,0.25,0.6888888888888889,100000000
